time,pressure,wind,direction,waveheight,file
2015-07-11 21:00:00,1006.3333333333335,4.166666666666667,246.66666666666663,2.1,201509_07
2015-07-11 21:30:00,1006.1,3.8333333333333335,227.33333333333331,2.4,201509_07
2015-07-11 22:00:00,1005.7999999999997,4.033333333333333,233.33333333333331,2.4,201509_07
2015-07-11 22:30:00,1005.4666666666666,4.133333333333333,7.666666666666668,2.5,201509_07
2015-07-11 23:00:00,1005.2,3.733333333333333,122.66666666666669,2.4,201509_07
2015-07-11 23:30:00,1004.7333333333332,3.6666666666666665,9.0,2.6,201509_07
2015-07-12 00:00:00,1004.3666666666667,3.3666666666666667,236.33333333333331,2.1,201509_07
2015-07-12 00:30:00,1003.8,3.266666666666667,118.33333333333331,2.2,201509_07
2015-07-12 01:00:00,1003.0666666666666,4.433333333333334,126.33333333333331,2.3,201509_07
2015-07-12 01:30:00,1002.5666666666667,4.966666666666667,38.66666666666666,2.3,201509_07
2015-07-12 02:00:00,1002.1333333333333,4.733333333333333,37.66666666666666,2.5,201509_07
2015-07-12 02:30:00,1001.7333333333332,5.5,48.33333333333334,2.4,201509_07
2015-07-12 03:00:00,1001.2666666666664,5.933333333333333,48.66666666666666,2.6,201509_07
2015-07-12 03:30:00,1000.8666666666667,7.899999999999999,36.66666666666666,2.2,201509_07
2015-07-12 04:00:00,1000.3666666666667,9.866666666666667,33.333333333333336,2.3,201509_07
2015-07-12 04:30:00,999.9666666666667,9.1,24.33333333333333,2.9,201509_07
2015-07-12 05:00:00,999.2666666666668,10.566666666666666,27.0,2.6,201509_07
2015-07-12 05:30:00,998.6666666666665,13.866666666666665,46.66666666666666,3.2999999999999994,201509_07
2015-07-12 06:00:00,998.2333333333332,13.533333333333333,35.333333333333336,2.9,201509_07
2015-07-12 06:30:00,997.9666666666667,14.0,44.33333333333334,3.2000000000000006,201509_07
2015-07-12 07:00:00,997.5666666666666,13.033333333333333,127.33333333333331,3.2000000000000006,201509_07
2015-07-12 07:30:00,997.2333333333332,13.466666666666667,43.0,3.4,201509_07
2015-07-12 08:00:00,996.9333333333334,14.266666666666666,42.66666666666666,3.2999999999999994,201509_07
2015-07-12 08:30:00,996.5,13.233333333333334,17.666666666666668,3.7000000000000006,201509_07
2015-07-12 09:00:00,995.8666666666667,13.866666666666667,22.0,4.2,201509_07
2015-07-12 09:30:00,995.3,13.7,323.0,3.4,201509_07
2015-07-12 10:00:00,994.5666666666666,15.666666666666664,26.66666666666667,3.5,201509_07
2015-07-12 10:30:00,993.9333333333334,15.766666666666666,121.0,3.8,201509_07
2015-07-12 11:00:00,993.1333333333333,17.2,24.33333333333333,3.7000000000000006,201509_07
2015-07-12 11:30:00,992.6333333333333,17.566666666666666,136.33333333333334,3.9,201509_07
2015-07-12 12:00:00,992.0333333333333,16.76666666666667,124.66666666666669,4.2,201509_07
2015-07-12 12:30:00,991.3,16.599999999999998,24.66666666666667,4.4,201509_07
2015-07-12 13:00:00,990.6333333333333,17.133333333333333,15.666666666666664,3.8,201509_07
2015-07-12 13:30:00,990.3,17.266666666666666,248.66666666666663,4.3,201509_07
2015-07-12 14:00:00,989.6666666666665,17.03333333333333,47.0,4.3,201509_07
2015-07-12 14:30:00,989.1,16.46666666666667,148.66666666666666,4.1,201509_07
2015-07-12 15:00:00,988.7666666666668,16.599999999999998,124.0,3.2999999999999994,201509_07
2015-07-12 15:30:00,988.3333333333335,15.866666666666665,236.33333333333331,3.7000000000000006,201509_07
2015-07-12 16:00:00,988.0666666666666,14.800000000000002,353.33333333333326,4.4,201509_07
2015-07-12 16:30:00,987.8666666666667,15.733333333333334,220.66666666666663,4.0,201509_07
2015-07-12 17:00:00,987.6,15.7,344.0,3.9,201509_07
2015-07-12 17:30:00,987.2333333333336,17.566666666666666,341.0,4.2,201509_07
2015-07-12 18:00:00,987.3333333333335,16.333333333333332,349.0,4.4,201509_07
2015-07-12 18:30:00,987.4666666666667,17.5,128.33333333333334,3.8,201509_07
2015-07-12 19:00:00,987.5666666666666,15.7,322.3333333333333,3.9,201509_07
2015-07-12 19:30:00,987.8333333333335,15.733333333333334,335.6666666666667,3.8,201509_07
2015-07-12 20:00:00,988.0,15.433333333333332,212.66666666666663,4.0,201509_07
2015-07-12 20:30:00,988.4333333333334,15.699999999999998,109.33333333333331,3.2000000000000006,201509_07
2015-07-12 21:00:00,988.4,15.5,209.66666666666663,3.8,201509_07
2015-07-12 21:30:00,988.7666666666668,16.53333333333333,309.0,3.5,201509_07
2015-07-12 22:00:00,989.2,17.433333333333334,320.0,3.6,201509_07
2015-07-12 22:30:00,989.4,15.9,309.6666666666667,3.2000000000000006,201509_07
2015-07-12 23:00:00,989.7333333333336,15.4,304.6666666666667,3.2000000000000006,201509_07
2015-07-12 23:30:00,990.0333333333333,14.0,301.0,3.1,201509_07
2015-07-13 00:00:00,990.2000000000003,13.833333333333336,213.0,2.7999999999999994,201509_07
2015-07-13 00:30:00,990.5666666666666,12.833333333333336,292.6666666666667,3.0,201509_07
2015-07-13 01:00:00,990.6333333333333,10.566666666666665,296.6666666666667,2.9,201509_07
2015-07-13 01:30:00,990.8,8.466666666666667,308.0,2.7999999999999994,201509_07
2015-07-13 02:00:00,990.9,8.7,315.3333333333333,2.3,201509_07
2015-07-13 02:30:00,991.1666666666665,9.0,315.6666666666667,2.4,201509_07
2015-07-13 03:00:00,991.3333333333335,9.433333333333334,305.3333333333333,2.4,201509_07
2015-07-13 03:30:00,991.8333333333335,7.900000000000001,299.0,2.1,201509_07
2015-07-13 04:00:00,992.2333333333332,8.799999999999997,289.3333333333333,2.3,201509_07
2015-07-13 04:30:00,992.5,8.5,277.6666666666667,2.3,201509_07
2015-07-13 05:00:00,992.6666666666665,9.033333333333333,278.6666666666667,2.3,201509_07
2015-07-13 05:30:00,992.7666666666668,9.066666666666668,286.6666666666667,2.1,201509_07
2015-07-13 06:00:00,993.0333333333334,8.866666666666667,264.3333333333333,2.1,201509_07
2015-07-13 06:30:00,993.4666666666667,8.533333333333333,281.0,1.8,201509_07
2015-07-13 07:00:00,993.6666666666665,8.366666666666665,276.0,1.6000000000000003,201509_07
2015-07-13 07:30:00,993.8666666666667,8.799999999999997,282.0,1.7,201509_07
2015-07-13 08:00:00,994.2000000000003,7.8,268.3333333333333,1.7,201509_07
2015-07-13 08:30:00,994.5,9.466666666666667,285.3333333333333,1.3999999999999997,201509_07
2015-07-13 09:00:00,994.7666666666668,9.566666666666668,278.6666666666667,1.3999999999999997,201509_07
2015-07-13 09:30:00,995.0666666666666,8.766666666666667,282.3333333333333,1.3999999999999997,201509_07
2015-07-13 10:00:00,995.1,10.1,287.3333333333333,1.3999999999999997,201509_07
2015-07-13 10:30:00,995.4333333333333,9.1,298.3333333333333,1.2,201509_07
2015-07-13 11:00:00,995.7333333333336,8.5,290.3333333333333,1.6000000000000003,201509_07
2015-07-13 11:30:00,995.9666666666667,8.733333333333334,287.0,1.5,201509_07
